region,year,week,value
中彰投,2019,5,121.85
北北基桃竹苗,2019,5,120.57
宜花東,2019,5,59.79
雲嘉南,2019,5,109.0
高屏,2019,5,103.62
中彰投,2019,6,76.29
北北基桃竹苗,2019,6,68.76
宜花東,2019,6,43.13
雲嘉南,2019,6,72.38
高屏,2019,6,72.85
中彰投,2019,7,102.19
北北基桃竹苗,2019,7,91.1
宜花東,2019,7,49.1
雲嘉南,2019,7,91.89
高屏,2019,7,84.26
中彰投,2019,8,109.15
北北基桃竹苗,2019,8,103.21
宜花東,2019,8,55.01
雲嘉南,2019,8,94.32
高屏,2019,8,78.34
中彰投,2019,9,106.24
北北基桃竹苗,2019,9,106.35
宜花東,2019,9,51.91
雲嘉南,2019,9,82.26
高屏,2019,9,79.21
中彰投,2019,10,115.54
北北基桃竹苗,2019,10,114.87
宜花東,2019,10,63.25
雲嘉南,2019,10,108.29
高屏,2019,10,94.97
中彰投,2019,11,114.85
北北基桃竹苗,2019,11,112.43
宜花東,2019,11,56.52
雲嘉南,2019,11,99.44
高屏,2019,11,90.46
中彰投,2019,12,102.61
北北基桃竹苗,2019,12,107.87
宜花東,2019,12,55.58
雲嘉南,2019,12,93.54
高屏,2019,12,88.73
中彰投,2019,13,86.01
北北基桃竹苗,2019,13,92.9
宜花東,2019,13,50.23
雲嘉南,2019,13,75.38
高屏,2019,13,73.61
中彰投,2019,14,85.4
北北基桃竹苗,2019,14,103.77
宜花東,2019,14,48.92
雲嘉南,2019,14,72.17
高屏,2019,14,70.34
中彰投,2019,15,80.06
北北基桃竹苗,2019,15,90.55
宜花東,2019,15,43.92
雲嘉南,2019,15,70.21
高屏,2019,15,66.31
中彰投,2019,16,92.26
北北基桃竹苗,2019,16,117.41
宜花東,2019,16,52.4
雲嘉南,2019,16,77.11
高屏,2019,16,74.31
中彰投,2019,17,66.14
北北基桃竹苗,2019,17,87.83
宜花東,2019,17,40.01
雲嘉南,2019,17,57.51
高屏,2019,17,54.6
中彰投,2019,18,83.69
北北基桃竹苗,2019,18,82.58
宜花東,2019,18,44.69
雲嘉南,2019,18,72.48
高屏,2019,18,64.0
中彰投,2019,19,94.0
北北基桃竹苗,2019,19,90.75
宜花東,2019,19,46.36
雲嘉南,2019,19,76.83
高屏,2019,19,71.75
中彰投,2019,20,55.98
北北基桃竹苗,2019,20,81.44
宜花東,2019,20,45.06
雲嘉南,2019,20,47.07
高屏,2019,20,46.45
中彰投,2019,21,89.55
北北基桃竹苗,2019,21,96.58
宜花東,2019,21,43.68
雲嘉南,2019,21,71.41
高屏,2019,21,60.01
中彰投,2019,22,64.38
北北基桃竹苗,2019,22,81.19
宜花東,2019,22,41.26
雲嘉南,2019,22,56.69
高屏,2019,22,48.98
中彰投,2019,23,52.46
北北基桃竹苗,2019,23,75.04
宜花東,2019,23,38.57
雲嘉南,2019,23,47.23
高屏,2019,23,44.91
中彰投,2019,24,72.1
北北基桃竹苗,2019,24,94.17
宜花東,2019,24,45.45
雲嘉南,2019,24,59.84
高屏,2019,24,51.09
中彰投,2019,25,51.51
北北基桃竹苗,2019,25,78.11
宜花東,2019,25,40.35
雲嘉南,2019,25,45.33
高屏,2019,25,44.75
中彰投,2019,26,50.28
北北基桃竹苗,2019,26,79.57
宜花東,2019,26,35.47
雲嘉南,2019,26,49.69
高屏,2019,26,48.16
中彰投,2019,27,41.16
北北基桃竹苗,2019,27,64.63
宜花東,2019,27,37.68
雲嘉南,2019,27,41.1
高屏,2019,27,46.55
中彰投,2019,28,39.69
北北基桃竹苗,2019,28,63.12
宜花東,2019,28,36.18
雲嘉南,2019,28,36.45
高屏,2019,28,39.57
中彰投,2019,29,52.06
北北基桃竹苗,2019,29,61.52
宜花東,2019,29,34.97
雲嘉南,2019,29,47.18
高屏,2019,29,47.98
中彰投,2019,30,48.08
北北基桃竹苗,2019,30,72.09
宜花東,2019,30,31.89
雲嘉南,2019,30,43.45
高屏,2019,30,42.2
中彰投,2019,31,55.77
北北基桃竹苗,2019,31,52.72
宜花東,2019,31,27.02
雲嘉南,2019,31,50.34
高屏,2019,31,48.22
中彰投,2019,32,43.09
北北基桃竹苗,2019,32,48.1
宜花東,2019,32,30.79
雲嘉南,2019,32,36.6
高屏,2019,32,39.73
中彰投,2019,33,44.18
北北基桃竹苗,2019,33,68.79
宜花東,2019,33,39.17
雲嘉南,2019,33,42.08
高屏,2019,33,52.21
中彰投,2019,34,59.29
北北基桃竹苗,2019,34,65.42
宜花東,2019,34,30.91
雲嘉南,2019,34,45.44
高屏,2019,34,42.26
中彰投,2019,35,58.6
北北基桃竹苗,2019,35,65.11
宜花東,2019,35,29.36
雲嘉南,2019,35,50.68
高屏,2019,35,50.38
中彰投,2019,36,59.5
北北基桃竹苗,2019,36,72.38
宜花東,2019,36,34.78
雲嘉南,2019,36,49.37
高屏,2019,36,45.33
中彰投,2019,37,62.54
北北基桃竹苗,2019,37,60.8
宜花東,2019,37,31.74
雲嘉南,2019,37,53.95
高屏,2019,37,49.98
中彰投,2019,38,59.52
北北基桃竹苗,2019,38,80.04
宜花東,2019,38,38.72
雲嘉南,2019,38,59.96
高屏,2019,38,55.9
中彰投,2019,39,80.02
北北基桃竹苗,2019,39,66.66
宜花東,2019,39,39.86
雲嘉南,2019,39,74.28
高屏,2019,39,62.34
中彰投,2019,40,69.87
北北基桃竹苗,2019,40,82.0
宜花東,2019,40,38.77
雲嘉南,2019,40,54.59
高屏,2019,40,53.65
中彰投,2019,41,82.28
北北基桃竹苗,2019,41,73.74
宜花東,2019,41,38.3
雲嘉南,2019,41,64.96
高屏,2019,41,50.7
中彰投,2019,42,71.34
北北基桃竹苗,2019,42,72.62
宜花東,2019,42,41.71
雲嘉南,2019,42,75.81
高屏,2019,42,68.23
中彰投,2019,43,95.38
北北基桃竹苗,2019,43,81.67
宜花東,2019,43,43.95
雲嘉南,2019,43,86.35
高屏,2019,43,69.3
中彰投,2019,44,85.19
北北基桃竹苗,2019,44,73.04
宜花東,2019,44,49.3
雲嘉南,2019,44,77.79
高屏,2019,44,81.21
中彰投,2019,45,83.96
北北基桃竹苗,2019,45,75.53
宜花東,2019,45,48.06
雲嘉南,2019,45,86.77
高屏,2019,45,84.08
中彰投,2019,46,109.07
北北基桃竹苗,2019,46,104.15
宜花東,2019,46,53.09
雲嘉南,2019,46,102.26
高屏,2019,46,84.12
中彰投,2019,47,83.27
北北基桃竹苗,2019,47,75.56
宜花東,2019,47,48.98
雲嘉南,2019,47,88.91
高屏,2019,47,95.03
中彰投,2019,48,85.55
北北基桃竹苗,2019,48,77.58
宜花東,2019,48,49.59
雲嘉南,2019,48,85.6
高屏,2019,48,92.02
中彰投,2019,49,81.82
北北基桃竹苗,2019,49,79.44
宜花東,2019,49,52.0
雲嘉南,2019,49,88.37
高屏,2019,49,91.02
中彰投,2019,50,121.14
北北基桃竹苗,2019,50,110.67
宜花東,2019,50,56.45
雲嘉南,2019,50,109.26
高屏,2019,50,98.84
中彰投,2019,51,103.83
北北基桃竹苗,2019,51,104.01
宜花東,2019,51,57.28
雲嘉南,2019,51,101.79
高屏,2019,51,100.27
中彰投,2019,52,106.43
北北基桃竹苗,2019,52,106.82
宜花東,2019,52,59.85
雲嘉南,2019,52,100.67
高屏,2019,52,107.43
中彰投,2016,1,172.0
北北基桃竹苗,2016,1,214.92
宜花東,2016,1,107.31
雲嘉南,2016,1,153.79
高屏,2016,1,150.45
中彰投,2016,2,128.1
北北基桃竹苗,2016,2,149.89
宜花東,2016,2,94.06
雲嘉南,2016,2,126.89
高屏,2016,2,140.26
中彰投,2016,3,158.57
北北基桃竹苗,2016,3,165.65
宜花東,2016,3,107.27
雲嘉南,2016,3,161.61
高屏,2016,3,162.28
中彰投,2016,4,145.09
北北基桃竹苗,2016,4,187.82
宜花東,2016,4,100.78
雲嘉南,2016,4,127.47
高屏,2016,4,146.32
中彰投,2016,5,138.13
北北基桃竹苗,2016,5,153.93
宜花東,2016,5,95.86
雲嘉南,2016,5,128.08
高屏,2016,5,147.22
中彰投,2016,6,113.15
北北基桃竹苗,2016,6,145.67
宜花東,2016,6,79.04
雲嘉南,2016,6,108.99
高屏,2016,6,107.43
中彰投,2016,7,128.6
北北基桃竹苗,2016,7,154.03
宜花東,2016,7,86.36
雲嘉南,2016,7,139.95
高屏,2016,7,134.58
中彰投,2016,8,147.31
北北基桃竹苗,2016,8,139.12
宜花東,2016,8,84.59
雲嘉南,2016,8,136.5
高屏,2016,8,142.51
中彰投,2016,9,156.07
北北基桃竹苗,2016,9,163.71
宜花東,2016,9,81.11
雲嘉南,2016,9,134.04
高屏,2016,9,130.55
中彰投,2016,10,150.75
北北基桃竹苗,2016,10,211.87
宜花東,2016,10,84.67
雲嘉南,2016,10,135.32
高屏,2016,10,133.42
中彰投,2016,11,187.41
北北基桃竹苗,2016,11,228.88
宜花東,2016,11,105.07
雲嘉南,2016,11,166.75
高屏,2016,11,165.67
中彰投,2016,12,163.83
北北基桃竹苗,2016,12,217.57
宜花東,2016,12,100.88
雲嘉南,2016,12,133.14
高屏,2016,12,129.13
中彰投,2016,13,136.27
北北基桃竹苗,2016,13,197.63
宜花東,2016,13,87.6
雲嘉南,2016,13,126.28
高屏,2016,13,128.05
中彰投,2016,14,115.56
北北基桃竹苗,2016,14,186.88
宜花東,2016,14,80.11
雲嘉南,2016,14,95.78
高屏,2016,14,96.86
中彰投,2016,15,119.31
北北基桃竹苗,2016,15,168.04
宜花東,2016,15,83.55
雲嘉南,2016,15,93.83
高屏,2016,15,100.63
中彰投,2016,16,113.34
北北基桃竹苗,2016,16,174.7
宜花東,2016,16,78.73
雲嘉南,2016,16,93.74
高屏,2016,16,93.31
中彰投,2016,17,96.22
北北基桃竹苗,2016,17,143.84
宜花東,2016,17,70.37
雲嘉南,2016,17,83.57
高屏,2016,17,81.39
中彰投,2016,18,105.59
北北基桃竹苗,2016,18,151.34
宜花東,2016,18,71.35
雲嘉南,2016,18,93.61
高屏,2016,18,82.58
中彰投,2016,19,95.19
北北基桃竹苗,2016,19,141.91
宜花東,2016,19,63.2
雲嘉南,2016,19,82.91
高屏,2016,19,75.5
中彰投,2016,20,96.3
北北基桃竹苗,2016,20,117.22
宜花東,2016,20,60.31
雲嘉南,2016,20,88.05
高屏,2016,20,84.14
中彰投,2016,21,110.68
北北基桃竹苗,2016,21,160.9
宜花東,2016,21,69.66
雲嘉南,2016,21,85.59
高屏,2016,21,76.4
中彰投,2016,22,62.56
北北基桃竹苗,2016,22,119.61
宜花東,2016,22,59.21
雲嘉南,2016,22,56.53
高屏,2016,22,62.72
中彰投,2016,23,71.01
北北基桃竹苗,2016,23,127.17
宜花東,2016,23,58.07
雲嘉南,2016,23,59.91
高屏,2016,23,63.9
中彰投,2016,24,65.43
北北基桃竹苗,2016,24,125.72
宜花東,2016,24,67.12
雲嘉南,2016,24,69.86
高屏,2016,24,76.42
中彰投,2016,25,69.66
北北基桃竹苗,2016,25,124.64
宜花東,2016,25,57.28
雲嘉南,2016,25,69.89
高屏,2016,25,66.43
中彰投,2016,26,71.4
北北基桃竹苗,2016,26,126.66
宜花東,2016,26,57.48
雲嘉南,2016,26,67.26
高屏,2016,26,58.35
中彰投,2016,27,72.83
北北基桃竹苗,2016,27,109.34
宜花東,2016,27,55.18
雲嘉南,2016,27,68.52
高屏,2016,27,64.85
中彰投,2016,28,56.31
北北基桃竹苗,2016,28,109.44
宜花東,2016,28,55.48
雲嘉南,2016,28,51.48
高屏,2016,28,56.7
中彰投,2016,29,64.99
北北基桃竹苗,2016,29,123.2
宜花東,2016,29,59.37
雲嘉南,2016,29,58.0
高屏,2016,29,62.02
中彰投,2016,30,68.97
北北基桃竹苗,2016,30,123.29
宜花東,2016,30,55.43
雲嘉南,2016,30,56.58
高屏,2016,30,67.25
中彰投,2016,31,75.81
北北基桃竹苗,2016,31,109.47
宜花東,2016,31,55.97
雲嘉南,2016,31,67.08
高屏,2016,31,64.66
中彰投,2016,32,74.95
北北基桃竹苗,2016,32,116.25
宜花東,2016,32,54.23
雲嘉南,2016,32,63.08
高屏,2016,32,68.26
中彰投,2016,33,77.57
北北基桃竹苗,2016,33,113.32
宜花東,2016,33,57.72
雲嘉南,2016,33,70.76
高屏,2016,33,68.94
中彰投,2016,34,69.71
北北基桃竹苗,2016,34,117.01
宜花東,2016,34,58.36
雲嘉南,2016,34,61.38
高屏,2016,34,73.43
中彰投,2016,35,83.75
北北基桃竹苗,2016,35,126.15
宜花東,2016,35,63.29
雲嘉南,2016,35,71.12
高屏,2016,35,77.0
中彰投,2016,36,76.33
北北基桃竹苗,2016,36,127.35
宜花東,2016,36,64.9
雲嘉南,2016,36,72.05
高屏,2016,36,84.0
中彰投,2016,37,90.12
北北基桃竹苗,2016,37,121.36
宜花東,2016,37,57.06
雲嘉南,2016,37,69.57
高屏,2016,37,66.95
中彰投,2016,38,91.42
北北基桃竹苗,2016,38,103.67
宜花東,2016,38,60.78
雲嘉南,2016,38,84.11
高屏,2016,38,80.53
中彰投,2016,39,91.31
北北基桃竹苗,2016,39,95.05
宜花東,2016,39,53.63
雲嘉南,2016,39,73.7
高屏,2016,39,73.25
中彰投,2016,40,105.9
北北基桃竹苗,2016,40,120.33
宜花東,2016,40,64.16
雲嘉南,2016,40,91.89
高屏,2016,40,94.85
中彰投,2016,41,94.84
北北基桃竹苗,2016,41,119.46
宜花東,2016,41,68.87
雲嘉南,2016,41,92.56
高屏,2016,41,94.31
中彰投,2016,42,113.05
北北基桃竹苗,2016,42,101.99
宜花東,2016,42,65.1
雲嘉南,2016,42,98.93
高屏,2016,42,103.6
中彰投,2016,43,114.49
北北基桃竹苗,2016,43,148.59
宜花東,2016,43,65.76
雲嘉南,2016,43,86.49
高屏,2016,43,84.64
中彰投,2016,44,98.52
北北基桃竹苗,2016,44,102.5
宜花東,2016,44,60.8
雲嘉南,2016,44,104.85
高屏,2016,44,112.5
中彰投,2016,45,125.46
北北基桃竹苗,2016,45,146.19
宜花東,2016,45,73.8
雲嘉南,2016,45,114.16
高屏,2016,45,109.95
中彰投,2016,46,152.11
北北基桃竹苗,2016,46,163.3
宜花東,2016,46,78.41
雲嘉南,2016,46,131.09
高屏,2016,46,121.33
中彰投,2016,47,147.21
北北基桃竹苗,2016,47,169.71
宜花東,2016,47,83.63
雲嘉南,2016,47,138.26
高屏,2016,47,142.63
中彰投,2016,48,131.49
北北基桃竹苗,2016,48,123.14
宜花東,2016,48,85.3
雲嘉南,2016,48,129.1
高屏,2016,48,131.52
中彰投,2016,49,134.93
北北基桃竹苗,2016,49,120.94
宜花東,2016,49,84.24
雲嘉南,2016,49,134.99
高屏,2016,49,149.91
中彰投,2016,50,145.32
北北基桃竹苗,2016,50,134.38
宜花東,2016,50,83.48
雲嘉南,2016,50,144.08
高屏,2016,50,140.32
中彰投,2016,51,158.25
北北基桃竹苗,2016,51,177.71
宜花東,2016,51,92.09
雲嘉南,2016,51,149.2
高屏,2016,51,151.97
中彰投,2016,52,143.54
北北基桃竹苗,2016,52,128.21
宜花東,2016,52,83.55
雲嘉南,2016,52,144.78
高屏,2016,52,149.19
中彰投,2017,1,148.95
北北基桃竹苗,2017,1,167.87
宜花東,2017,1,83.34
雲嘉南,2017,1,130.29
高屏,2017,1,132.32
中彰投,2017,2,143.58
北北基桃竹苗,2017,2,129.69
宜花東,2017,2,85.95
雲嘉南,2017,2,140.92
高屏,2017,2,148.4
中彰投,2017,3,124.26
北北基桃竹苗,2017,3,134.14
宜花東,2017,3,85.28
雲嘉南,2017,3,126.61
高屏,2017,3,142.59
中彰投,2017,4,122.52
北北基桃竹苗,2017,4,111.01
宜花東,2017,4,79.68
雲嘉南,2017,4,122.47
高屏,2017,4,139.68
中彰投,2017,5,96.18
北北基桃竹苗,2017,5,118.19
宜花東,2017,5,66.31
雲嘉南,2017,5,94.96
高屏,2017,5,117.56
中彰投,2017,6,112.86
北北基桃竹苗,2017,6,112.99
宜花東,2017,6,75.0
雲嘉南,2017,6,117.09
高屏,2017,6,135.75
中彰投,2017,7,149.75
北北基桃竹苗,2017,7,158.71
宜花東,2017,7,82.38
雲嘉南,2017,7,128.83
高屏,2017,7,132.84
中彰投,2017,8,140.31
北北基桃竹苗,2017,8,164.95
宜花東,2017,8,88.66
雲嘉南,2017,8,125.21
高屏,2017,8,131.6
中彰投,2017,9,132.62
北北基桃竹苗,2017,9,170.26
宜花東,2017,9,82.08
雲嘉南,2017,9,118.98
高屏,2017,9,120.75
中彰投,2017,10,148.07
北北基桃竹苗,2017,10,176.2
宜花東,2017,10,94.21
雲嘉南,2017,10,131.69
高屏,2017,10,138.01
中彰投,2017,11,131.05
北北基桃竹苗,2017,11,147.25
宜花東,2017,11,78.68
雲嘉南,2017,11,120.33
高屏,2017,11,115.53
中彰投,2017,12,124.16
北北基桃竹苗,2017,12,148.74
宜花東,2017,12,74.56
雲嘉南,2017,12,108.45
高屏,2017,12,99.48
中彰投,2017,13,128.93
北北基桃竹苗,2017,13,167.19
宜花東,2017,13,77.35
雲嘉南,2017,13,115.18
高屏,2017,13,104.2
中彰投,2017,14,111.69
北北基桃竹苗,2017,14,160.76
宜花東,2017,14,69.51
雲嘉南,2017,14,96.93
高屏,2017,14,87.05
中彰投,2017,15,130.23
北北基桃竹苗,2017,15,167.81
宜花東,2017,15,77.77
雲嘉南,2017,15,108.78
高屏,2017,15,104.72
中彰投,2017,16,87.16
北北基桃竹苗,2017,16,148.35
宜花東,2017,16,66.23
雲嘉南,2017,16,75.1
高屏,2017,16,77.26
中彰投,2017,17,121.07
北北基桃竹苗,2017,17,164.89
宜花東,2017,17,74.43
雲嘉南,2017,17,106.12
高屏,2017,17,98.6
中彰投,2017,18,118.92
北北基桃竹苗,2017,18,151.47
宜花東,2017,18,63.56
雲嘉南,2017,18,92.41
高屏,2017,18,82.15
中彰投,2017,19,98.23
北北基桃竹苗,2017,19,138.89
宜花東,2017,19,62.41
雲嘉南,2017,19,78.33
高屏,2017,19,73.69
中彰投,2017,20,101.86
北北基桃竹苗,2017,20,118.79
宜花東,2017,20,65.29
雲嘉南,2017,20,87.39
高屏,2017,20,85.1
中彰投,2017,21,97.56
北北基桃竹苗,2017,21,121.36
宜花東,2017,21,62.23
雲嘉南,2017,21,82.18
高屏,2017,21,72.85
中彰投,2017,22,77.57
北北基桃竹苗,2017,22,114.72
宜花東,2017,22,65.49
雲嘉南,2017,22,62.21
高屏,2017,22,63.22
中彰投,2017,23,81.78
北北基桃竹苗,2017,23,130.65
宜花東,2017,23,61.15
雲嘉南,2017,23,70.18
高屏,2017,23,65.39
中彰投,2017,24,70.1
北北基桃竹苗,2017,24,135.95
宜花東,2017,24,65.39
雲嘉南,2017,24,61.03
高屏,2017,24,60.11
中彰投,2017,25,72.01
北北基桃竹苗,2017,25,141.91
宜花東,2017,25,70.49
雲嘉南,2017,25,65.34
高屏,2017,25,63.44
中彰投,2017,26,67.57
北北基桃竹苗,2017,26,115.74
宜花東,2017,26,58.41
雲嘉南,2017,26,58.71
高屏,2017,26,63.52
中彰投,2017,27,70.48
北北基桃竹苗,2017,27,125.22
宜花東,2017,27,59.48
雲嘉南,2017,27,66.41
高屏,2017,27,61.58
中彰投,2017,28,69.37
北北基桃竹苗,2017,28,123.31
宜花東,2017,28,56.25
雲嘉南,2017,28,68.66
高屏,2017,28,64.36
中彰投,2017,29,74.8
北北基桃竹苗,2017,29,109.55
宜花東,2017,29,57.73
雲嘉南,2017,29,72.38
高屏,2017,29,73.41
中彰投,2017,30,71.91
北北基桃竹苗,2017,30,107.78
宜花東,2017,30,53.46
雲嘉南,2017,30,62.86
高屏,2017,30,65.01
中彰投,2017,31,59.84
北北基桃竹苗,2017,31,124.61
宜花東,2017,31,55.81
雲嘉南,2017,31,55.71
高屏,2017,31,63.34
中彰投,2017,32,53.28
北北基桃竹苗,2017,32,105.03
宜花東,2017,32,55.93
雲嘉南,2017,32,48.17
高屏,2017,32,51.79
中彰投,2017,33,73.46
北北基桃竹苗,2017,33,117.5
宜花東,2017,33,53.86
雲嘉南,2017,33,57.31
高屏,2017,33,60.25
中彰投,2017,34,84.0
北北基桃竹苗,2017,34,104.76
宜花東,2017,34,53.96
雲嘉南,2017,34,70.12
高屏,2017,34,70.62
中彰投,2017,35,82.16
北北基桃竹苗,2017,35,94.47
宜花東,2017,35,60.46
雲嘉南,2017,35,71.91
高屏,2017,35,71.46
中彰投,2017,36,70.96
北北基桃竹苗,2017,36,124.61
宜花東,2017,36,54.82
雲嘉南,2017,36,61.1
高屏,2017,36,56.54
中彰投,2017,37,89.6
北北基桃竹苗,2017,37,126.3
宜花東,2017,37,56.24
雲嘉南,2017,37,77.64
高屏,2017,37,67.97
中彰投,2017,38,101.1
北北基桃竹苗,2017,38,131.71
宜花東,2017,38,57.82
雲嘉南,2017,38,84.58
高屏,2017,38,76.04
中彰投,2017,39,86.66
北北基桃竹苗,2017,39,127.44
宜花東,2017,39,59.45
雲嘉南,2017,39,74.11
高屏,2017,39,68.92
中彰投,2017,40,94.96
北北基桃竹苗,2017,40,101.96
宜花東,2017,40,55.14
雲嘉南,2017,40,74.71
高屏,2017,40,75.64
中彰投,2017,41,99.4
北北基桃竹苗,2017,41,82.85
宜花東,2017,41,61.81
雲嘉南,2017,41,89.09
高屏,2017,41,84.64
中彰投,2017,42,84.48
北北基桃竹苗,2017,42,119.06
宜花東,2017,42,58.86
雲嘉南,2017,42,82.53
高屏,2017,42,82.92
中彰投,2017,43,94.6
北北基桃竹苗,2017,43,120.53
宜花東,2017,43,66.45
雲嘉南,2017,43,107.32
高屏,2017,43,101.01
中彰投,2017,44,98.84
北北基桃竹苗,2017,44,116.25
宜花東,2017,44,68.57
雲嘉南,2017,44,108.64
高屏,2017,44,109.59
中彰投,2017,45,114.64
北北基桃竹苗,2017,45,112.87
宜花東,2017,45,73.18
雲嘉南,2017,45,110.04
高屏,2017,45,117.32
中彰投,2017,46,128.31
北北基桃竹苗,2017,46,139.1
宜花東,2017,46,74.0
雲嘉南,2017,46,120.64
高屏,2017,46,117.32
中彰投,2017,47,113.19
北北基桃竹苗,2017,47,126.22
宜花東,2017,47,77.39
雲嘉南,2017,47,113.13
高屏,2017,47,129.31
中彰投,2017,48,114.85
北北基桃竹苗,2017,48,126.66
宜花東,2017,48,69.98
雲嘉南,2017,48,105.96
高屏,2017,48,122.37
中彰投,2017,49,121.07
北北基桃竹苗,2017,49,133.82
宜花東,2017,49,80.87
雲嘉南,2017,49,126.49
高屏,2017,49,136.11
中彰投,2017,50,143.48
北北基桃竹苗,2017,50,133.43
宜花東,2017,50,82.87
雲嘉南,2017,50,139.62
高屏,2017,50,139.06
中彰投,2017,51,121.16
北北基桃竹苗,2017,51,133.6
宜花東,2017,51,72.96
雲嘉南,2017,51,118.95
高屏,2017,51,127.18
中彰投,2017,52,141.19
北北基桃竹苗,2017,52,124.38
宜花東,2017,52,77.32
雲嘉南,2017,52,124.27
高屏,2017,52,117.03
中彰投,2018,1,154.99
北北基桃竹苗,2018,1,135.89
宜花東,2018,1,84.39
雲嘉南,2018,1,133.14
高屏,2018,1,139.9
中彰投,2018,2,119.88
北北基桃竹苗,2018,2,145.37
宜花東,2018,2,78.36
雲嘉南,2018,2,121.03
高屏,2018,2,128.21
中彰投,2018,3,157.65
北北基桃竹苗,2018,3,171.87
宜花東,2018,3,92.46
雲嘉南,2018,3,135.84
高屏,2018,3,147.04
中彰投,2018,4,124.16
北北基桃竹苗,2018,4,110.77
宜花東,2018,4,73.05
雲嘉南,2018,4,118.1
高屏,2018,4,128.13
中彰投,2018,5,111.75
北北基桃竹苗,2018,5,121.35
宜花東,2018,5,76.61
雲嘉南,2018,5,115.36
高屏,2018,5,130.59
中彰投,2018,6,154.36
北北基桃竹苗,2018,6,168.82
宜花東,2018,6,95.22
雲嘉南,2018,6,141.04
高屏,2018,6,138.4
中彰投,2018,7,119.17
北北基桃竹苗,2018,7,154.31
宜花東,2018,7,72.54
雲嘉南,2018,7,111.65
高屏,2018,7,104.88
中彰投,2018,8,129.52
北北基桃竹苗,2018,8,143.02
宜花東,2018,8,73.53
雲嘉南,2018,8,117.61
高屏,2018,8,114.45
中彰投,2018,9,147.86
北北基桃竹苗,2018,9,211.18
宜花東,2018,9,80.58
雲嘉南,2018,9,125.65
高屏,2018,9,110.36
中彰投,2018,10,104.43
北北基桃竹苗,2018,10,119.22
宜花東,2018,10,64.38
雲嘉南,2018,10,108.59
高屏,2018,10,109.67
中彰投,2018,11,140.86
北北基桃竹苗,2018,11,188.12
宜花東,2018,11,71.82
雲嘉南,2018,11,117.14
高屏,2018,11,107.03
中彰投,2018,12,112.36
北北基桃竹苗,2018,12,131.92
宜花東,2018,12,65.74
雲嘉南,2018,12,107.72
高屏,2018,12,95.17
中彰投,2018,13,106.32
北北基桃竹苗,2018,13,119.63
宜花東,2018,13,58.54
雲嘉南,2018,13,92.76
高屏,2018,13,84.94
中彰投,2018,14,91.25
北北基桃竹苗,2018,14,115.02
宜花東,2018,14,57.78
雲嘉南,2018,14,82.07
高屏,2018,14,76.36
中彰投,2018,15,91.29
北北基桃竹苗,2018,15,163.2
宜花東,2018,15,64.45
雲嘉南,2018,15,86.57
高屏,2018,15,81.69
中彰投,2018,16,112.19
北北基桃竹苗,2018,16,130.98
宜花東,2018,16,61.96
雲嘉南,2018,16,95.26
高屏,2018,16,88.09
中彰投,2018,17,109.86
北北基桃竹苗,2018,17,135.59
宜花東,2018,17,62.04
雲嘉南,2018,17,88.1
高屏,2018,17,72.85
中彰投,2018,18,89.95
北北基桃竹苗,2018,18,125.91
宜花東,2018,18,58.17
雲嘉南,2018,18,73.96
高屏,2018,18,69.48
中彰投,2018,19,94.58
北北基桃竹苗,2018,19,118.28
宜花東,2018,19,61.32
雲嘉南,2018,19,84.08
高屏,2018,19,68.3
中彰投,2018,20,76.08
北北基桃竹苗,2018,20,126.24
宜花東,2018,20,53.95
雲嘉南,2018,20,68.5
高屏,2018,20,66.31
中彰投,2018,21,84.96
北北基桃竹苗,2018,21,119.43
宜花東,2018,21,55.98
雲嘉南,2018,21,67.26
高屏,2018,21,62.38
中彰投,2018,22,76.96
北北基桃竹苗,2018,22,103.31
宜花東,2018,22,50.95
雲嘉南,2018,22,64.8
高屏,2018,22,62.14
中彰投,2018,23,79.83
北北基桃竹苗,2018,23,105.78
宜花東,2018,23,49.57
雲嘉南,2018,23,66.55
高屏,2018,23,60.75
中彰投,2018,24,83.58
北北基桃竹苗,2018,24,106.12
宜花東,2018,24,51.62
雲嘉南,2018,24,73.48
高屏,2018,24,61.34
中彰投,2018,25,64.87
北北基桃竹苗,2018,25,110.55
宜花東,2018,25,56.69
雲嘉南,2018,25,65.78
高屏,2018,25,70.22
中彰投,2018,26,71.38
北北基桃竹苗,2018,26,108.78
宜花東,2018,26,50.3
雲嘉南,2018,26,64.91
高屏,2018,26,60.63
中彰投,2018,27,67.07
北北基桃竹苗,2018,27,97.33
宜花東,2018,27,65.29
雲嘉南,2018,27,64.54
高屏,2018,27,75.07
中彰投,2018,28,70.86
北北基桃竹苗,2018,28,83.52
宜花東,2018,28,45.99
雲嘉南,2018,28,66.26
高屏,2018,28,61.3
中彰投,2018,29,69.64
北北基桃竹苗,2018,29,84.64
宜花東,2018,29,48.55
雲嘉南,2018,29,57.19
高屏,2018,29,56.7
中彰投,2018,30,67.3
北北基桃竹苗,2018,30,115.87
宜花東,2018,30,53.49
雲嘉南,2018,30,62.72
高屏,2018,30,62.7
中彰投,2018,31,61.24
北北基桃竹苗,2018,31,109.52
宜花東,2018,31,52.0
雲嘉南,2018,31,55.28
高屏,2018,31,60.57
中彰投,2018,32,66.08
北北基桃竹苗,2018,32,101.87
宜花東,2018,32,48.41
雲嘉南,2018,32,55.95
高屏,2018,32,55.5
